"(4, 10, 7, 5, 10, 'is', 1)","[('150413', 96.02955665024628), ('48223', 98.18181818181846), ('959', 10.000000000000002), ('9997', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 7, 7, 10, 'is', 1)","[('150413', 96.02955665024628), ('48223', 98.18181818181846), ('959', 10.000000000000002), ('7897', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 8, 10, 10, 'ws', 1)","[('151003', 77.14285714285712), ('48175', 40.00000000000002), ('1359', 80.00000000000007), ('9965', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 7, 8, 10, 'is', 1)","[('150413', 96.02955665024628), ('48223', 98.18181818181846), ('959', 10.000000000000002), ('8625', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 9, 5, 10, 'ws', 1)","[('151885', 77.14285714285712), ('48080', 40.00000000000002), ('1359', 80.00000000000007), ('9899', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 7, 9, 10, 'is', 1)","[('150413', 96.02955665024628), ('48223', 98.18181818181846), ('959', 10.000000000000002), ('9309', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 9, 6, 10, 'os', 1)","[('156029', 80.00000000000114), ('46225', 39.999999999999936), ('367', 20.0), ('11987', 25.0), ('263', 25.0)]"
"(4, 10, 9, 7, 10, 'os', 1)","[('156029', 80.00000000000114), ('46225', 39.999999999999936), ('367', 20.0), ('20993', 25.0), ('263', 25.0)]"
"(4, 10, 7, 10, 10, 'is', 1)","[('150413', 96.02955665024628), ('48223', 98.18181818181846), ('959', 10.000000000000002), ('10019', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 9, 6, 10, 'ws', 1)","[('151885', 77.14285714285712), ('48080', 40.00000000000002), ('1359', 80.00000000000007), ('28653', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 9, 8, 10, 'os', 1)","[('156029', 80.00000000000114), ('46225', 39.999999999999936), ('367', 20.0), ('8357', 25.0), ('263', 25.0)]"
"(4, 10, 9, 9, 10, 'os', 1)","[('156029', 80.00000000000114), ('46225', 39.999999999999936), ('367', 20.0), ('9259', 25.0), ('263', 25.0)]"
"(4, 10, 8, 5, 10, 'is', 1)","[('150413', 96.02955665024628), ('47690', 98.18181818181846), ('959', 10.000000000000002), ('9997', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 8, 6, 10, 'is', 1)","[('150413', 96.02955665024628), ('47690', 98.18181818181846), ('959', 10.000000000000002), ('11431', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 9, 7, 10, 'ws', 1)","[('151885', 77.14285714285712), ('48080', 40.00000000000002), ('1359', 80.00000000000007), ('8189', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 9, 8, 10, 'ws', 1)","[('151885', 77.14285714285712), ('48080', 40.00000000000002), ('1359', 80.00000000000007), ('39367', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 10, 5, 10, 'os', 1)","[('114739', 80.00000000000114), ('49855', 39.999999999999936), ('367', 20.0), ('10151', 25.0), ('263', 25.0)]"
"(4, 10, 9, 10, 10, 'os', 1)","[('156029', 80.00000000000114), ('46225', 39.999999999999936), ('367', 20.0), ('10159', 25.0), ('263', 25.0)]"
"(4, 10, 8, 7, 10, 'is', 1)","[('150413', 96.02955665024628), ('47690', 98.18181818181846), ('959', 10.000000000000002), ('7897', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 8, 8, 10, 'is', 1)","[('150413', 96.02955665024628), ('47690', 98.18181818181846), ('959', 10.000000000000002), ('8625', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 6, 10, 'os', 1)","[('114739', 80.00000000000114), ('49855', 39.999999999999936), ('367', 20.0), ('11987', 25.0), ('263', 25.0)]"
"(4, 10, 9, 9, 10, 'ws', 1)","[('151885', 77.14285714285712), ('48080', 40.00000000000002), ('1359', 80.00000000000007), ('28095', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 9, 10, 10, 'ws', 1)","[('151885', 77.14285714285712), ('48080', 40.00000000000002), ('1359', 80.00000000000007), ('9965', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 10, 7, 10, 'os', 1)","[('114739', 80.00000000000114), ('49855', 39.999999999999936), ('367', 20.0), ('20993', 25.0), ('263', 25.0)]"
"(4, 10, 8, 9, 10, 'is', 1)","[('150413', 96.02955665024628), ('47690', 98.18181818181846), ('959', 10.000000000000002), ('9309', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 8, 10, 'os', 1)","[('114739', 80.00000000000114), ('49855', 39.999999999999936), ('367', 20.0), ('8357', 25.0), ('263', 25.0)]"
"(4, 10, 8, 10, 10, 'is', 1)","[('150413', 96.02955665024628), ('47690', 98.18181818181846), ('959', 10.000000000000002), ('10019', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 5, 10, 'ws', 1)","[('152784', 77.14285714285712), ('47478', 40.00000000000002), ('1359', 80.00000000000007), ('9899', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 10, 9, 10, 'os', 1)","[('114739', 80.00000000000114), ('49855', 39.999999999999936), ('367', 20.0), ('9259', 25.0), ('263', 25.0)]"
"(4, 10, 10, 10, 10, 'os', 1)","[('114739', 80.00000000000114), ('49855', 39.999999999999936), ('367', 20.0), ('10159', 25.0), ('263', 25.0)]"
"(4, 10, 10, 6, 10, 'ws', 1)","[('152784', 77.14285714285712), ('47478', 40.00000000000002), ('1359', 80.00000000000007), ('28653', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 9, 5, 10, 'is', 1)","[('150413', 96.02955665024628), ('92798', 98.18181818181846), ('959', 10.000000000000002), ('9997', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 7, 10, 'ws', 1)","[('152784', 77.14285714285712), ('47478', 40.00000000000002), ('1359', 80.00000000000007), ('8189', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 9, 6, 10, 'is', 1)","[('150413', 96.02955665024628), ('92798', 98.18181818181846), ('959', 10.000000000000002), ('11431', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 8, 10, 'ws', 1)","[('152784', 77.14285714285712), ('47478', 40.00000000000002), ('1359', 80.00000000000007), ('39367', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 9, 7, 10, 'is', 1)","[('150413', 96.02955665024628), ('92798', 98.18181818181846), ('959', 10.000000000000002), ('7897', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 9, 10, 'ws', 1)","[('152784', 77.14285714285712), ('47478', 40.00000000000002), ('1359', 80.00000000000007), ('28095', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 10, 10, 10, 'ws', 1)","[('152784', 77.14285714285712), ('47478', 40.00000000000002), ('1359', 80.00000000000007), ('9965', 100.0), ('611', 83.33333333333334)]"
"(4, 10, 9, 8, 10, 'is', 1)","[('150413', 96.02955665024628), ('92798', 98.18181818181846), ('959', 10.000000000000002), ('8625', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 9, 9, 10, 'is', 1)","[('150413', 96.02955665024628), ('92798', 98.18181818181846), ('959', 10.000000000000002), ('9309', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 9, 10, 10, 'is', 1)","[('150413', 96.02955665024628), ('92798', 98.18181818181846), ('959', 10.000000000000002), ('10019', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 5, 10, 'is', 1)","[('150413', 96.02955665024628), ('47469', 98.18181818181846), ('959', 10.000000000000002), ('9997', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 6, 10, 'is', 1)","[('150413', 96.02955665024628), ('47469', 98.18181818181846), ('959', 10.000000000000002), ('11431', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 7, 10, 'is', 1)","[('150413', 96.02955665024628), ('47469', 98.18181818181846), ('959', 10.000000000000002), ('7897', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 8, 10, 'is', 1)","[('150413', 96.02955665024628), ('47469', 98.18181818181846), ('959', 10.000000000000002), ('8625', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 9, 10, 'is', 1)","[('150413', 96.02955665024628), ('47469', 98.18181818181846), ('959', 10.000000000000002), ('9309', 10.000000000000005), ('407', 8.333333333333332)]"
"(4, 10, 10, 10, 10, 'is', 1)","[('150413', 96.02955665024628), ('47469', 98.18181818181846), ('959', 10.000000000000002), ('10019', 10.000000000000005), ('407', 8.333333333333332)]"
"(5, 3, 5, 5, 10, 'os', 1)","[('460909', 88.82737408688838), ('91987', 66.46153846153823), ('945', 19.393939393939394), ('10005', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 6, 10, 'os', 1)","[('460909', 88.82737408688838), ('91987', 66.46153846153823), ('945', 19.393939393939394), ('11355', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 7, 10, 'os', 1)","[('460909', 88.82737408688838), ('91987', 66.46153846153823), ('945', 19.393939393939394), ('19877', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 7, 10, 'ws', 1)","[('230295', 79.99999999999997), ('92177', 66.2068965517242), ('2111', 96.96969696969688), ('9185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 5, 9, 10, 'os', 1)","[('460909', 88.82737408688838), ('91987', 66.46153846153823), ('945', 19.393939393939394), ('9369', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 8, 10, 'os', 1)","[('460909', 88.82737408688838), ('91987', 66.46153846153823), ('945', 19.393939393939394), ('8729', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 10, 10, 'os', 1)","[('460909', 88.82737408688838), ('91987', 66.46153846153823), ('945', 19.393939393939394), ('10037', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 5, 10, 'ws', 1)","[('230295', 79.99999999999997), ('92177', 66.2068965517242), ('2111', 96.96969696969688), ('94973', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 5, 6, 10, 'ws', 1)","[('230295', 79.99999999999997), ('92177', 66.2068965517242), ('2111', 96.96969696969688), ('40185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 5, 10, 'os', 1)","[('386179', 88.82737408688838), ('92405', 66.46153846153823), ('945', 19.393939393939394), ('10005', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 6, 6, 10, 'os', 1)","[('386179', 88.82737408688838), ('92405', 66.46153846153823), ('945', 19.393939393939394), ('11355', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 9, 10, 'ws', 1)","[('230295', 79.99999999999997), ('92177', 66.2068965517242), ('2111', 96.96969696969688), ('9553', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 5, 8, 10, 'ws', 1)","[('230295', 79.99999999999997), ('92177', 66.2068965517242), ('2111', 96.96969696969688), ('37989', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 7, 10, 'os', 1)","[('386179', 88.82737408688838), ('92405', 66.46153846153823), ('945', 19.393939393939394), ('19877', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 10, 10, 'ws', 1)","[('230295', 79.99999999999997), ('92177', 66.2068965517242), ('2111', 96.96969696969688), ('9781', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 8, 10, 'os', 1)","[('386179', 88.82737408688838), ('92405', 66.46153846153823), ('945', 19.393939393939394), ('8729', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 6, 9, 10, 'os', 1)","[('386179', 88.82737408688838), ('92405', 66.46153846153823), ('945', 19.393939393939394), ('9369', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 6, 10, 10, 'os', 1)","[('386179', 88.82737408688838), ('92405', 66.46153846153823), ('945', 19.393939393939394), ('10037', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 6, 6, 10, 'ws', 1)","[('231809', 79.99999999999997), ('92307', 66.2068965517242), ('2111', 96.96969696969688), ('40185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 7, 10, 'ws', 1)","[('231809', 79.99999999999997), ('92307', 66.2068965517242), ('2111', 96.96969696969688), ('9185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 9, 10, 'ws', 1)","[('231809', 79.99999999999997), ('92307', 66.2068965517242), ('2111', 96.96969696969688), ('9553', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 5, 10, 'ws', 1)","[('231809', 79.99999999999997), ('92307', 66.2068965517242), ('2111', 96.96969696969688), ('94973', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 8, 10, 'ws', 1)","[('231809', 79.99999999999997), ('92307', 66.2068965517242), ('2111', 96.96969696969688), ('37989', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 10, 10, 'ws', 1)","[('231809', 79.99999999999997), ('92307', 66.2068965517242), ('2111', 96.96969696969688), ('9781', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 5, 10, 'os', 1)","[('544677', 88.82737408688838), ('137661', 66.46153846153823), ('945', 19.393939393939394), ('10005', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 6, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('11643', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 5, 5, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('19967', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 7, 7, 10, 'ws', 1)","[('234785', 79.99999999999997), ('137135', 66.2068965517242), ('2111', 96.96969696969688), ('9185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 6, 10, 'ws', 1)","[('234785', 79.99999999999997), ('137135', 66.2068965517242), ('2111', 96.96969696969688), ('40185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 6, 10, 'os', 1)","[('544677', 88.82737408688838), ('137661', 66.46153846153823), ('945', 19.393939393939394), ('11355', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 7, 8, 10, 'os', 1)","[('544677', 88.82737408688838), ('137661', 66.46153846153823), ('945', 19.393939393939394), ('8729', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 5, 7, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('20421', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 7, 9, 10, 'ws', 1)","[('234785', 79.99999999999997), ('137135', 66.2068965517242), ('2111', 96.96969696969688), ('9553', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 5, 10, 'ws', 1)","[('234785', 79.99999999999997), ('137135', 66.2068965517242), ('2111', 96.96969696969688), ('94973', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 5, 8, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('8517', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 7, 7, 10, 'os', 1)","[('544677', 88.82737408688838), ('137661', 66.46153846153823), ('945', 19.393939393939394), ('19877', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 7, 10, 10, 'ws', 1)","[('234785', 79.99999999999997), ('137135', 66.2068965517242), ('2111', 96.96969696969688), ('9781', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 8, 10, 'ws', 1)","[('234785', 79.99999999999997), ('137135', 66.2068965517242), ('2111', 96.96969696969688), ('37989', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 9, 10, 'os', 1)","[('544677', 88.82737408688838), ('137661', 66.46153846153823), ('945', 19.393939393939394), ('9369', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 8, 5, 10, 'ws', 1)","[('235865', 79.99999999999997), ('90973', 66.2068965517242), ('2111', 96.96969696969688), ('94973', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 5, 9, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('9281', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 7, 10, 10, 'os', 1)","[('544677', 88.82737408688838), ('137661', 66.46153846153823), ('945', 19.393939393939394), ('10037', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 8, 6, 10, 'ws', 1)","[('235865', 79.99999999999997), ('90973', 66.2068965517242), ('2111', 96.96969696969688), ('40185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 5, 10, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('10083', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 7, 10, 'ws', 1)","[('235865', 79.99999999999997), ('90973', 66.2068965517242), ('2111', 96.96969696969688), ('9185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 5, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('19967', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 6, 6, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('11643', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 6, 7, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('20421', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 9, 10, 'ws', 1)","[('235865', 79.99999999999997), ('90973', 66.2068965517242), ('2111', 96.96969696969688), ('9553', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 8, 10, 10, 'ws', 1)","[('235865', 79.99999999999997), ('90973', 66.2068965517242), ('2111', 96.96969696969688), ('9781', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 8, 5, 10, 'os', 1)","[('662091', 88.82737408688838), ('187911', 66.46153846153823), ('945', 19.393939393939394), ('10005', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 6, 8, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('8517', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 8, 10, 'ws', 1)","[('235865', 79.99999999999997), ('90973', 66.2068965517242), ('2111', 96.96969696969688), ('37989', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 6, 10, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('10083', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 6, 9, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('9281', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 9, 5, 10, 'ws', 1)","[('231410', 79.99999999999997), ('92281', 66.2068965517242), ('2111', 96.96969696969688), ('94973', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 9, 6, 10, 'ws', 1)","[('231410', 79.99999999999997), ('92281', 66.2068965517242), ('2111', 96.96969696969688), ('40185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 6, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('11643', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 6, 10, 'os', 1)","[('662091', 88.82737408688838), ('187911', 66.46153846153823), ('945', 19.393939393939394), ('11355', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 9, 7, 10, 'ws', 1)","[('231410', 79.99999999999997), ('92281', 66.2068965517242), ('2111', 96.96969696969688), ('9185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 5, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('19967', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 9, 6, 10, 'os', 1)","[('543447', 88.82737408688838), ('93057', 66.46153846153823), ('945', 19.393939393939394), ('11355', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 9, 5, 10, 'os', 1)","[('543447', 88.82737408688838), ('93057', 66.46153846153823), ('945', 19.393939393939394), ('10005', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 7, 8, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('8517', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 8, 10, 'os', 1)","[('662091', 88.82737408688838), ('187911', 66.46153846153823), ('945', 19.393939393939394), ('8729', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 7, 7, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('20421', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 7, 10, 'os', 1)","[('662091', 88.82737408688838), ('187911', 66.46153846153823), ('945', 19.393939393939394), ('19877', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 7, 9, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('9281', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 9, 7, 10, 'os', 1)","[('543447', 88.82737408688838), ('93057', 66.46153846153823), ('945', 19.393939393939394), ('19877', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 9, 8, 10, 'ws', 1)","[('231410', 79.99999999999997), ('92281', 66.2068965517242), ('2111', 96.96969696969688), ('37989', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 8, 10, 10, 'os', 1)","[('662091', 88.82737408688838), ('187911', 66.46153846153823), ('945', 19.393939393939394), ('10037', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 9, 9, 10, 'ws', 1)","[('231410', 79.99999999999997), ('92281', 66.2068965517242), ('2111', 96.96969696969688), ('9553', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 7, 10, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('10083', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 9, 10, 10, 'ws', 1)","[('231410', 79.99999999999997), ('92281', 66.2068965517242), ('2111', 96.96969696969688), ('9781', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 8, 9, 10, 'os', 1)","[('662091', 88.82737408688838), ('187911', 66.46153846153823), ('945', 19.393939393939394), ('9369', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 9, 8, 10, 'os', 1)","[('543447', 88.82737408688838), ('93057', 66.46153846153823), ('945', 19.393939393939394), ('8729', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 9, 9, 10, 'os', 1)","[('543447', 88.82737408688838), ('93057', 66.46153846153823), ('945', 19.393939393939394), ('9369', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 8, 5, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('19967', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 6, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('11643', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 8, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('8517', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 9, 10, 10, 'os', 1)","[('543447', 88.82737408688838), ('93057', 66.46153846153823), ('945', 19.393939393939394), ('10037', 19.753086419753096), ('639', 20.00000000000001)]"
"(5, 3, 8, 7, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('20421', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 9, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('9281', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 8, 10, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('10083', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 10, 5, 10, 'ws', 1)","[('234615', 79.99999999999997), ('92333', 66.2068965517242), ('2111', 96.96969696969688), ('94973', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 9, 5, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('19967', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 10, 6, 10, 'ws', 1)","[('234615', 79.99999999999997), ('92333', 66.2068965517242), ('2111', 96.96969696969688), ('40185', 98.76543209876529), ('959', 100.0)]"
"(5, 3, 9, 6, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('11643', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 9, 7, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('20421', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 4, 5, 5, 10, 'os', 1)","[('307247', 99.93079584775086), ('45880', 99.6923076923077), ('695', 20.0), ('10023', 20.000000000000004), ('509', 20.00000000000001)]"
"(5, 3, 9, 9, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('9281', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 3, 9, 8, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('8517', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 4, 5, 6, 10, 'os', 1)","[('307247', 99.93079584775086), ('45880', 99.6923076923077), ('695', 20.0), ('11543', 20.000000000000004), ('509', 20.00000000000001)]"
"(5, 4, 5, 5, 10, 'ws', 1)","[('153463', 89.99999999999999), ('46103', 99.3103448275862), ('1663', 100.0), ('9719', 100.0), ('779', 100.0)]"
"(5, 3, 9, 10, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('10083', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 4, 5, 6, 10, 'ws', 1)","[('153463', 89.99999999999999), ('46103', 99.3103448275862), ('1663', 100.0), ('10467', 100.0), ('779', 100.0)]"
"(5, 4, 5, 7, 10, 'os', 1)","[('307247', 99.93079584775086), ('45880', 99.6923076923077), ('695', 20.0), ('21527', 20.000000000000004), ('509', 20.00000000000001)]"
"(5, 4, 5, 8, 10, 'os', 1)","[('307247', 99.93079584775086), ('45880', 99.6923076923077), ('695', 20.0), ('8565', 20.000000000000004), ('509', 20.00000000000001)]"
"(5, 4, 5, 7, 10, 'ws', 1)","[('153463', 89.99999999999999), ('46103', 99.3103448275862), ('1663', 100.0), ('8729', 100.0), ('779', 100.0)]"
"(5, 4, 5, 9, 10, 'os', 1)","[('307247', 99.93079584775086), ('45880', 99.6923076923077), ('695', 20.0), ('9299', 20.000000000000004), ('509', 20.00000000000001)]"
"(5, 3, 10, 5, 10, 'is', 1)","[('131243', 89.87551867219999), ('46979', 99.31034482758633), ('687', 33.33333333333333), ('19967', 33.33333333333332), ('261', 33.33333333333333)]"
"(5, 4, 5, 8, 10, 'ws', 1)","[('153463', 89.99999999999999), ('46103', 99.3103448275862), ('1663', 100.0), ('9103', 100.0), ('779', 100.0)]"
"(5, 4, 6, 5, 10, 'os', 1)","[('270911', 99.93079584775086), ('48540', 99.6923076923077), ('695', 20.0), ('10023', 20.000000000000004), ('509', 20.00000000000001)]"
